Initialization has begin.
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.electronics
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:alt.atheism
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:talk.religion.misc
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:comp.graphics
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:comp.sys.ibm.pc.hardware
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.space
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:rec.sport.baseball
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.med predict_label:sci.med
true label:sci.space predict_label:sci.med
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:comp.graphics
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:comp.os.ms-windows.misc
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:comp.graphics
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:comp.graphics
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:comp.graphics
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:rec.autos
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:comp.graphics
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:comp.graphics
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:talk.religion.misc
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
true label:sci.space predict_label:sci.space
